,Country Code,Country,Year,Migrantes,Diff,Poblacion Total,Stock de Migrantes cambio anual (% de Poblacion Emisor),% Migrantes (%Poblacion)
0,AFG,Afghanistan,1990,"-7679582,0","666506,5999999996","10694796,0","6,202850081343544","-71,80671795890264"
1,AFG,Afghanistan,1991,"-7013075,4","666506,5999999996","10745167,0","6,202850081343544","-65,26725364063677"
2,AFG,Afghanistan,1992,"-6346568,8","666506,6000000006","12057433,0","5,527765321192335","-52,636152321974336"
3,AFG,Afghanistan,1993,"-5680062,2","666506,5999999996","14003760,0","4,759483167377901","-40,56097933697807"
4,AFG,Afghanistan,1994,"-5013555,6","666506,6000000006","15455555,0","4,312408062990947","-32,43853488276545"
5,AFG,Afghanistan,1995,"-4347049,0","666506,5999999996","16418912,0","4,059383471937724","-26,47586514867733"
6,AFG,Afghanistan,1996,"-4427774,6","-80725,59999999963","17106595,0","-0,4718975342550614","-25,883436183530385"
7,AFG,Afghanistan,1997,"-4508500,2","-80725,60000000056","17788819,0","-0,4537996592129054","-25,34457290278798"
8,AFG,Afghanistan,1998,"-4589225,8","-80725,59999999963","18493132,0","-0,43651664845089316","-24,81583865837328"
9,AFG,Afghanistan,1999,"-4669951,4","-80725,60000000056","19262847,0","-0,4190740859853196","-24,243308374925057"
10,AFG,Afghanistan,2000,"-4750677,0","-80725,59999999963","19542982,0","-0,4130669516044154","-24,308864430208246"
11,AFG,Afghanistan,2001,"-4623889,4","126787,59999999963","19688632,0","0,6439634810585094","-23,48507199484454"
12,AFG,Afghanistan,2002,"-4497101,8","126787,60000000056","21000256,0","0,6037431162743947","-21,41450942312322"
13,AFG,Afghanistan,2003,"-4370314,2","126787,59999999963","22645130,0","0,5598890357441075","-19,299134957494175"
14,AFG,Afghanistan,2004,"-4243526,6","126787,60000000056","23553551,0","0,5382950536842642","-18,01650460263932"
15,AFG,Afghanistan,2005,"-4116739,0","126787,59999999963","24411191,0","0,5193830976948222","-16,86414644824171"
16,AFG,Afghanistan,2006,"-4347294,8","-230555,7999999998","25442944,0","-0,9061679340252442","-17,08644565660326"
17,AFG,Afghanistan,2007,"-4577850,6","-230555,7999999998","25903301,0","-0,8900633938508448","-17,672846406718588"
18,AFG,Afghanistan,2008,"-4808406,4","-230555,80000000075","26427199,0","-0,8724186017595007","-18,194915019181565"
19,AFG,Afghanistan,2009,"-5038962,2","-230555,7999999998","27385307,0","-0,841895984587647","-18,400239953490388"
20,AFG,Afghanistan,2010,"-5269518,0","-230555,7999999998","28189672,0","-0,817873297709884","-18,693080217464043"
21,AFG,Afghanistan,2011,"-5295797,6","-26279,599999999627","29249157,0","-0,08984737577223038","-18,105812758979685"
22,AFG,Afghanistan,2012,"-5322077,2","-26279,60000000056","30466479,0","-0,08625742410207808","-17,46863232866522"
23,AFG,Afghanistan,2013,"-5348356,8","-26279,599999999627","31541209,0","-0,08331830273214837","-16,95672730870906"
24,AFG,Afghanistan,2014,"-5374636,4","-26279,60000000056","32716210,0","-0,08032593017345395","-16,428053249444236"
25,AFG,Afghanistan,2015,"-5400916,0","-26279,599999999627","33753499,0","-0,07785740968662132","-16,00105517949413"
26,AFG,Afghanistan,2016,"-5491500,4","-90584,40000000037","34636207,0","-0,2615309465034678","-15,854797264608104"
27,AFG,Afghanistan,2017,"-5582084,8","-90584,39999999944","35643418,0","-0,2541406101962484","-15,660913327672446"
28,AFG,Afghanistan,2018,"-5672669,2","-90584,40000000037","36686784,0","-0,2469128937548747","-15,462432466143666"
29,AFG,Afghanistan,2019,"-5763253,6","-90584,39999999944","37769499,0","-0,23983479367835786","-15,25901521754366"
30,AFG,Afghanistan,2020,"-5853838,0","-90584,40000000037","38972230,0","-0,2324331966633687","-15,020536417854458"
31,ALB,Albania,1990,"-180204,0","-64172,399999999994","3286542,0","-1,9643870588559411","-5,483088303755132"
32,ALB,Albania,1991,"-244376,4","-64172,399999999994","3266790,0","-1,9643870588559411","-7,480627772216764"
33,ALB,Albania,1992,"-308548,8","-64172,399999999994","3247039,0","-1,976335978717841","-9,502466708900016"
34,ALB,Albania,1993,"-372721,2","-64172,40000000002","3227287,0","-1,988431769470767","-11,549056529524645"
35,ALB,Albania,1994,"-436893,6","-64172,399999999965","3207536,0","-2,000675908236103","-13,620847903187991"
36,ALB,Albania,1995,"-501066,0","-64172,40000000002","3187784,0","-2,013072403901896","-15,718317175818688"
37,ALB,Albania,1996,"-565741,2","-64675,19999999995","3168033,0","-2,0414938859538383","-17,8578064054257"
38,ALB,Albania,1997,"-630416,4","-64675,20000000007","3148281,0","-2,0543020143373503","-20,024146510429023"
39,ALB,Albania,1998,"-695091,6","-64675,19999999995","3128530,0","-2,0672712104406847","-22,21783393478726"
40,ALB,Albania,1999,"-759766,8","-64675,20000000007","3108778,0","-2,080405870087863","-24,439403521254977"
41,ALB,Albania,2000,"-824442,0","-64675,19999999995","3089027,0","-2,0937078245026655","-26,68937500384425"
42,ALB,Albania,2001,"-852760,0","-28318,0","3060173,0","-0,9253725197889138","-27,86639840296611"
43,ALB,Albania,2002,"-881078,0","-28318,0","3051010,0","-0,9281516612531588","-28,878240320418485"
44,ALB,Albania,2003,"-909396,0","-28318,0","3039616,0","-0,9316308375794837","-29,9181212363667"
45,ALB,Albania,2004,"-937714,0","-28318,0","3026939,0","-0,9355325627639012","-30,97895266472169"
46,ALB,Albania,2005,"-966032,0","-28318,0","3011487,0","-0,9403327990457869","-32,07823908919414"
47,ALB,Albania,2006,"-996413,6","-30381,599999999977","2992547,0","-1,0152422000389627","-33,2965062871193"
48,ALB,Albania,2007,"-1026795,2","-30381,599999999977","2970017,0","-1,0229436397165397","-34,57203106918243"
49,ALB,Albania,2008,"-1057176,8","-30381,600000000093","2947314,0","-1,0308233191305742","-35,8691608698632"
50,ALB,Albania,2009,"-1087558,4","-30381,59999999986","2927519,0","-1,0377934353286813","-37,149490746259886"
51,ALB,Albania,2010,"-1117940,0","-30381,600000000093","2913021,0","-1,042958495664813","-38,37734091172017"
52,ALB,Albania,2011,"-1122920,8","-4980,800000000047","2905195,0","-0,1714446018253524","-38,652166205710806"
53,ALB,Albania,2012,"-1127901,6","-4980,800000000047","2900401,0","-0,17172797830369135","-38,8877813791955"
54,ALB,Albania,2013,"-1132882,4","-4980,799999999814","2895092,0","-0,17204289190118358","-39,131136419844346"
55,ALB,Albania,2014,"-1137863,2","-4980,800000000047","2889104,0","-0,17239947056250127","-39,384639666830964"
56,ALB,Albania,2015,"-1142844,0","-4980,800000000047","2880703,0","-0,172902239488071","-39,67239941083825"
57,ALB,Albania,2016,"-1164365,4","-21521,399999999907","2876101,0","-0,748283874592718","-40,48416241293334"
58,ALB,Albania,2017,"-1185886,8","-21521,40000000014","2873457,0","-0,7489724050159838","-41,27038615855397"
59,ALB,Albania,2018,"-1207408,2","-21521,399999999907","2866376,0","-0,7508226415515586","-42,123161790358274"
60,ALB,Albania,2019,"-1228929,6","-21521,40000000014","2854191,0","-0,7540280240530552","-43,05702036058554"
61,ALB,Albania,2020,"-1250451,0","-21521,399999999907","2837849,0","-0,7583701599345105","-44,06333811277485"
62,DZA,Algeria,1990,"-921665,0","-11595,199999999953","25518074,0","-0,0443684171959757","-3,6118125529379688"
63,DZA,Algeria,1991,"-933260,2","-11595,199999999953","26133905,0","-0,0443684171959757","-3,5710706073202605"
64,DZA,Algeria,1992,"-944855,4","-11595,20000000007","26748303,0","-0,04334929210275534","-3,532393812048563"
65,DZA,Algeria,1993,"-956450,6","-11595,199999999953","27354327,0","-0,04238890615002136","-3,496523968584568"
66,DZA,Algeria,1994,"-968045,8","-11595,20000000007","27937006,0","-0,04150480548989419","-3,465102165922863"
67,DZA,Algeria,1995,"-979641,0","-11595,199999999953","28478022,0","-0,04071631098536251","-3,4399896172564235"
68,DZA,Algeria,1996,"-991309,8","-11668,800000000047","28984634,0","-0,04025857287002502","-3,4201218480109152"
69,DZA,Algeria,1997,"-1002978,6","-11668,79999999993","29476031,0","-0,03958741935099719","-3,4026921738547498"
70,DZA,Algeria,1998,"-1014647,4","-11668,800000000047","29924668,0","-0,03899391632348284","-3,390672203948929"
71,DZA,Algeria,1999,"-1026316,2","-11668,79999999993","30346083,0","-0,03845240916265842","-3,3820384660517804"
72,DZA,Algeria,2000,"-1037985,0","-11668,800000000047","30774621,0","-0,03791695761257319","-3,3728603838858"
73,DZA,Algeria,2001,"-1150317,4","-112332,3999999999","31200985,0","-0,3600283773092417","-3,6867983494751844"
74,DZA,Algeria,2002,"-1262649,8","-112332,40000000014","31624696,0","-0,35520467927976335","-3,9926069170751872"
75,DZA,Algeria,2003,"-1374982,2","-112332,3999999999","32055883,0","-0,35042678437527336","-4,28932873257617"
76,DZA,Algeria,2004,"-1487314,6","-112332,40000000014","32510186,0","-0,34552985947235165","-4,574918765460155"
77,DZA,Algeria,2005,"-1599647,0","-112332,3999999999","32956690,0","-0,3408485500212549","-4,853785377111597"
78,DZA,Algeria,2006,"-1610770,4","-11123,399999999907","33435080,0","-0,03326865077038819","-4,817605939629874"
79,DZA,Algeria,2007,"-1621893,8","-11123,40000000014","33983827,0","-0,032731451934475006","-4,772546070223345"
80,DZA,Algeria,2008,"-1633017,2","-11123,399999999907","34569592,0","-0,0321768333279719","-4,723854420960478"
81,DZA,Algeria,2009,"-1644140,6","-11123,40000000014","35196037,0","-0,031604126339565275","-4,671379905641081"
82,DZA,Algeria,2010,"-1655264,0","-11123,399999999907","35856344,0","-0,031022125401295533","-4,61637695131439"
83,DZA,Algeria,2011,"-1691511,6","-36247,60000000009","36543541,0","-0,09919016879070391","-4,628756693282679"
84,DZA,Algeria,2012,"-1727759,2","-36247,59999999986","37260563,0","-0,09728140715426083","-4,636964825249688"
85,DZA,Algeria,2013,"-1764006,8","-36247,60000000009","38000626,0","-0,09538684967979236","-4,642046686283536"
86,DZA,Algeria,2014,"-1800254,4","-36247,59999999986","38760168,0","-0,09351765451584178","-4,644599063657309"
87,DZA,Algeria,2015,"-1836502,0","-36247,60000000009","39543154,0","-0,09166593034030643","-4,644298226691781"
88,DZA,Algeria,2016,"-1873669,0","-37167,0","40339329,0","-0,09213589051022639","-4,644769872101739"
89,DZA,Algeria,2017,"-1910836,0","-37167,0","41136546,0","-0,09035031769560818","-4,645105595399284"
90,DZA,Algeria,2018,"-1948003,0","-37167,0","41927007,0","-0,08864691915642822","-4,646177104890889"
91,DZA,Algeria,2019,"-1985170,0","-37167,0","42705368,0","-0,08703121349990475","-4,648525684171601"
92,DZA,Algeria,2020,"-2022337,0","-37167,0","43451666,0","-0,08553642108912464","-4,654222003823743"
93,AND,Andorra,1990,"-3740,0","-80,40000000000009","53569,0","-0,14503734170364774","-6,981649834792511"
94,AND,Andorra,1991,"-3820,4","-80,40000000000009","55434,0","-0,14503734170364774","-6,8917992567738215"
95,AND,Andorra,1992,"-3900,8","-80,40000000000009","57283,0","-0,14035577745578984","-6,809699212680901"
96,AND,Andorra,1993,"-3981,2","-80,39999999999964","59156,0","-0,1359118263574272","-6,730002028534722"
97,AND,Andorra,1994,"-4061,6","-80,40000000000009","61037,0","-0,1317233809001099","-6,654324426167735"
98,AND,Andorra,1995,"-4142,0","-80,40000000000009","62928,0","-0,1277650648360032","-6,582125603864735"
99,AND,Andorra,1996,"-4428,6","-286,60000000000036","64147,0","-0,4467862877453355","-6,9038302648603995"
100,AND,Andorra,1997,"-4715,2","-286,59999999999945","64682,0","-0,4430908135184432","-7,2898178782350564"
101,AND,Andorra,1998,"-5001,8","-286,60000000000036","65186,0","-0,43966495873347095","-7,673119995090971"
102,AND,Andorra,1999,"-5288,4","-286,59999999999945","65655,0","-0,43652425557840147","-8,054832076764908"
103,AND,Andorra,2000,"-5575,0","-286,60000000000036","66097,0","-0,4336051560585206","-8,434573429959"
104,AND,Andorra,2001,"-5605,4","-30,399999999999636","67820,0","-0,04482453553523981","-8,265113535830137"
105,AND,Andorra,2002,"-5635,8","-30,400000000000546","70849,0","-0,04290815678414734","-7,954664144871487"
106,AND,Andorra,2003,"-5666,2","-30,399999999999636","73907,0","-0,04113277497395326","-7,666662156493972"
107,AND,Andorra,2004,"-5696,6","-30,400000000000546","76933,0","-0,0395149025775682","-7,404624803400361"
108,AND,Andorra,2005,"-5727,0","-30,399999999999636","79826,0","-0,03808283015558795","-7,174354220429434"
109,AND,Andorra,2006,"-6163,4","-436,39999999999964","80221,0","-0,5439972077136905","-7,6830256416649005"
110,AND,Andorra,2007,"-6599,8","-436,40000000000055","78168,0","-0,5582847200900631","-8,443096919455533"
111,AND,Andorra,2008,"-7036,2","-436,39999999999964","76055,0","-0,5737952797317726","-9,251462757215172"
112,AND,Andorra,2009,"-7472,6","-436,40000000000055","73852,0","-0,5909115528354013","-10,118344797703516"
113,AND,Andorra,2010,"-7909,0","-436,39999999999964","71519,0","-0,6101875026216804","-11,058599812637201"
114,AND,Andorra,2011,"-8075,2","-166,19999999999982","70567,0","-0,23552085252313376","-11,443309195516317"
115,AND,Andorra,2012,"-8241,4","-166,19999999999982","71013,0","-0,23404165434497884","-11,605480686634841"
116,AND,Andorra,2013,"-8407,6","-166,20000000000073","71367,0","-0,23288074320063998","-11,780795045329075"
117,AND,Andorra,2014,"-8573,8","-166,1999999999989","71621,0","-0,23205484424959005","-11,971069937588137"
118,AND,Andorra,2015,"-8740,0","-166,20000000000073","71746,0","-0,23165054497811827","-12,181863797284866"
119,AND,Andorra,2016,"-9218,4","-478,39999999999964","72540,0","-0,6594982078853041","-12,708023159636062"
120,AND,Andorra,2017,"-9696,8","-478,39999999999964","73837,0","-0,6479136476292369","-13,13271124233108"
121,AND,Andorra,2018,"-10175,2","-478,40000000000146","75013,0","-0,6377561222721415","-13,56458213909589"
122,AND,Andorra,2019,"-10653,6","-478,39999999999964","76343,0","-0,62664553397168","-13,954914006523191"
123,AND,Andorra,2020,"-11132,0","-478,39999999999964","77700,0","-0,6157014157014152","-14,326898326898327"
124,AGO,Angola,1990,"-824886,0","27261,0","11828638,0","0,22292655853353394","-6,973634665292826"
125,AGO,Angola,1991,"-797625,0","27261,0","12228691,0","0,22292655853353394","-6,522570567855546"
126,AGO,Angola,1992,"-770364,0","27261,0","12632507,0","0,21580039496514825","-6,098266955244909"
127,AGO,Angola,1993,"-743103,0","27261,0","13038270,0","0,2090844874358331","-5,699398769928832"
128,AGO,Angola,1994,"-715842,0","27261,0","13462031,0","0,2025028764233272","-5,317488869250115"
129,AGO,Angola,1995,"-688581,0","27261,0","13912253,0","0,19594957049731632","-4,949457144001047"
130,AGO,Angola,1996,"-733506,0","-44925,0","14383350,0","-0,3123403101502779","-5,099688181126093"
131,AGO,Angola,1997,"-778431,0","-44925,0","14871146,0","-0,30209507727245766","-5,234505800696194"
132,AGO,Angola,1998,"-823356,0","-44925,0","15366864,0","-0,292349824921988","-5,357996270416657"
133,AGO,Angola,1999,"-868281,0","-44925,0","15870753,0","-0,28306785443639626","-5,470950244137755"
134,AGO,Angola,2000,"-913206,0","-44925,0","16394062,0","-0,2740321465174403","-5,570346141182094"
135,AGO,Angola,2001,"-873918,0","39288,0","16941587,0","0,23190271371861443","-5,158418747901244"
136,AGO,Angola,2002,"-834630,0","39288,0","17516139,0","0,224296004958627","-4,764919940404675"
137,AGO,Angola,2003,"-795342,0","39288,0","18124342,0","0,21676924878155576","-4,388253101822952"
138,AGO,Angola,2004,"-756054,0","39288,0","18771125,0","0,20930018845434142","-4,027750068256431"
139,AGO,Angola,2005,"-716766,0","39288,0","19450959,0","0,2019848995620216","-3,6849905446821416"
140,AGO,Angola,2006,"-703689,4","13076,599999999977","20162340,0","0,06485655930809607","-3,490117714511312"
141,AGO,Angola,2007,"-690612,8","13076,599999999977","20909684,0","0,06253848695178739","-3,3028370969164342"
142,AGO,Angola,2008,"-677536,2","13076,600000000093","21691522,0","0,06028438207332843","-3,1235069627663745"
143,AGO,Angola,2009,"-664459,6","13076,599999999977","22507674,0","0,05809840679227884","-2,9521468988754678"
144,AGO,Angola,2010,"-651383,0","13076,599999999977","23364185,0","0,05596856898710559","-2,7879551544382997"
145,AGO,Angola,2011,"-644764,0","6619,0","24259111,0","0,027284594229359846","-2,657822044674267"
146,AGO,Angola,2012,"-638145,0","6619,0","25188292,0","0,026278081896144445","-2,533498500017389"
147,AGO,Angola,2013,"-631526,0","6619,0","26147002,0","0,025314565700495992","-2,415290288347398"
148,AGO,Angola,2014,"-624907,0","6619,0","27128337,0","0,02439884169825817","-2,3035212221080856"
149,AGO,Angola,2015,"-618288,0","6619,0","28127721,0","0,0235319455849267","-2,198144670163644"
150,AGO,Angola,2016,"-628243,6","-9955,599999999977","29154746,0","-0,03414744206655059","-2,154858766390899"
151,AGO,Angola,2017,"-638199,2","-9955,599999999977","30208628,0","-0,03295614749534463","-2,1126388129907787"
152,AGO,Angola,2018,"-648154,8","-9955,600000000093","31273533,0","-0,031833947255016225","-2,072534625365161"
153,AGO,Angola,2019,"-658110,4","-9955,599999999977","32353588,0","-0,03077123934445842","-2,0341187506003973"
154,AGO,Angola,2020,"-668066,0","-9955,599999999977","33428486,0","-0,02978178551071675","-1,9984931414482845"
155,ARG,Argentina,1990,"-430155,0","-10362,599999999977","32637657,0","-0,0313014987753038","-1,3179714462959153"
156,ARG,Argentina,1991,"-440517,6","-10362,599999999977","33105763,0","-0,0313014987753038","-1,3306372065794103"
157,ARG,Argentina,1992,"-450880,2","-10362,600000000035","33568285,0","-0,0308702097828353","-1,3431731767053336"
158,ARG,Argentina,1993,"-461242,8","-10362,599999999977","34027240,0","-0,03045383639695719","-1,3555104674960414"
159,ARG,Argentina,1994,"-471605,4","-10362,600000000035","34488696,0","-0,03004636649643128","-1,3674202121181966"
160,ARG,Argentina,1995,"-481968,0","-10362,599999999977","34946110,0","-0,02965308585132931","-1,3791749639659465"
161,ARG,Argentina,1996,"-496682,8","-14714,799999999988","35389362,0","-0,04157972669866156","-1,4034805148507623"
162,ARG,Argentina,1997,"-511397,6","-14714,799999999988","35815971,0","-0,04108446480482126","-1,4278479285121155"
163,ARG,Argentina,1998,"-526112,4","-14714,800000000047","36233195,0","-0,040611378599099655","-1,4520176870960455"
164,ARG,Argentina,1999,"-540827,2","-14714,79999999993","36653031,0","-0,04014620237000299","-1,4755319962488231"
165,ARG,Argentina,2000,"-555542,0","-14714,800000000047","37070774,0","-0,03969380299424028","-1,4985983297786012"
166,ARG,Argentina,2001,"-605491,8","-49949,80000000005","37480493,0","-0,13326879131499164","-1,6154851538372241"
167,ARG,Argentina,2002,"-655441,6","-49949,79999999993","37885028,0","-0,13184575183631891","-1,730080811871117"
168,ARG,Argentina,2003,"-705391,4","-49949,80000000005","38278164,0","-0,130491629640335","-1,8428036412613729"
169,ARG,Argentina,2004,"-755341,2","-49949,79999999993","38668796,0","-0,12917340379565975","-1,9533610511172885"
170,ARG,Argentina,2005,"-805291,0","-49949,80000000005","39070501,0","-0,12784530200930888","-2,06112278928801"
171,ARG,Argentina,2006,"-831960,6","-26669,599999999977","39476851,0","-0,06755756683834781","-2,1074644479621742"
172,ARG,Argentina,2007,"-858630,2","-26669,599999999977","39876111,0","-0,0668811459572875","-2,153244582953438"
173,ARG,Argentina,2008,"-885299,8","-26669,600000000093","40273769,0","-0,06622077014942429","-2,1982044938480927"
174,ARG,Argentina,2009,"-911969,4","-26669,599999999977","40684338,0","-0,06555249835944234","-2,2415736492996396"
175,ARG,Argentina,2010,"-938639,0","-26669,599999999977","40788453,0","-0,06538517163178505","-2,3012370682457606"
176,ARG,Argentina,2011,"-939679,8","-1040,8000000000466","41261490,0","-0,0025224488984766343","-2,2773772832730956"
177,ARG,Argentina,2012,"-940720,6","-1040,7999999999302","41733271,0","-0,0024939334374243756","-2,254126210236432"
178,ARG,Argentina,2013,"-941761,4","-1040,8000000000466","42202935,0","-0,002466179188722411","-2,231506884533031"
179,ARG,Argentina,2014,"-942802,2","-1040,7999999999302","42669500,0","-0,0024392130210101597","-2,2095459285906793"
180,ARG,Argentina,2015,"-943843,0","-1040,8000000000466","43131966,0","-0,0024130594928133964","-2,1882679773975524"
181,ARG,Argentina,2016,"-970304,0","-26461,0","43590368,0","-0,06070377749506496","-2,22595964319457"
182,ARG,Argentina,2017,"-996765,0","-26461,0","44044811,0","-0,0600774515753967","-2,2630702172839383"
183,ARG,Argentina,2018,"-1023226,0","-26461,0","44494502,0","-0,0594702689334516","-2,29966839498507"
184,ARG,Argentina,2019,"-1049687,0","-26461,0","44938712,0","-0,05888241745780341","-2,335819059522667"
185,ARG,Argentina,2020,"-1076148,0","-26461,0","45376763,0","-0,0583139877121689","-2,3715838875505506"
186,ARM,Armenia,1990,"-899678,0","-436,19999999995343","3556539,0","-0,01205761449965332","-25,296446910887244"
187,ARM,Armenia,1991,"-900114,2","-436,19999999995343","3617631,0","-0,01205761449965332","-24,881315977223768"
188,ARM,Armenia,1992,"-900550,4","-436,20000000006985","3574555,0","-0,01220291756596471","-25,193356935338805"
189,ARM,Armenia,1993,"-900986,6","-436,19999999995343","3457349,0","-0,012616603067840517","-26,060041957002316"
190,ARM,Armenia,1994,"-901422,8","-436,20000000006985","3373713,0","-0,012929374846054475","-26,71901255382423"
191,ARM,Armenia,1995,"-901859,0","-436,19999999995343","3322782,0","-0,013127553959301375","-27,141684287443475"
192,ARM,Armenia,1996,"-896916,8","4942,199999999953","3298898,0","0,14981366504814497","-27,188376239580613"
193,ARM,Armenia,1997,"-891974,6","4942,20000000007","3271418,0","0,1510721039011239","-27,265687234098486"
194,ARM,Armenia,1998,"-887032,4","4942,199999999953","3240550,0","0,1525111477989833","-27,372896576198485"
195,ARM,Armenia,1999,"-882090,2","4942,20000000007","3206030,0","0,1541532674366762","-27,51347304922287"
196,ARM,Armenia,2000,"-877148,0","4942,199999999953","3168523,0","0,15597803771662547","-27,683182353418296"
197,ARM,Armenia,2001,"-881848,0","-4700,0","3133133,0","-0,1500095910387462","-28,145884646454522"
198,ARM,Armenia,2002,"-886548,0","-4700,0","3105037,0","-0,151366956335786","-28,551930299059237"
199,ARM,Armenia,2003,"-891248,0","-4700,0","3084102,0","-0,1523944409101904","-28,898136313260714"
200,ARM,Armenia,2004,"-895948,0","-4700,0","3065745,0","-0,15330694496769953","-29,224478878706485"
201,ARM,Armenia,2005,"-900648,0","-4700,0","3047246,0","-0,15423762964985432","-29,55613035508128"
202,ARM,Armenia,2006,"-903927,0","-3279,0","3026486,0","-0,10834347160370145","-29,8672123380052"
203,ARM,Armenia,2007,"-907206,0","-3279,0","3004393,0","-0,10914018239291598","-30,195983015537582"
204,ARM,Armenia,2008,"-910485,0","-3279,0","2983421,0","-0,10990738484444534","-30,518153488897475"
205,ARM,Armenia,2009,"-913764,0","-3279,0","2964296,0","-0,11061648364400856","-30,825666532626972"
206,ARM,Armenia,2010,"-917043,0","-3279,0","2946293,0","-0,11129239352637366","-31,125315778165984"
207,ARM,Armenia,2011,"-922538,4","-5495,400000000023","2928976,0","-0,18762188560097534","-31,49696002971687"
208,ARM,Armenia,2012,"-928033,8","-5495,400000000023","2914421,0","-0,18855889385919275","-31,842818865222288"
209,ARM,Armenia,2013,"-933529,2","-5495,399999999907","2901385,0","-0,1894060939861448","-32,17529559158815"
210,ARM,Armenia,2014,"-939024,6","-5495,400000000023","2889930,0","-0,19015685501032978","-32,492987719425734"
211,ARM,Armenia,2015,"-944520,0","-5495,400000000023","2878595,0","-0,1909056327826604","-32,81184049857656"
212,ARM,Armenia,2016,"-947254,0","-2734,0","2865835,0","-0,0953997700495667","-33,05333349617127"
213,ARM,Armenia,2017,"-949988,0","-2734,0","2851923,0","-0,09586514081901931","-33,31043650196727"
214,ARM,Armenia,2018,"-952722,0","-2734,0","2836557,0","-0,09638445481617328","-33,58726794490644"
215,ARM,Armenia,2019,"-955456,0","-2734,0","2820602,0","-0,09692966253303373","-33,87418714161019"
216,ARM,Armenia,2020,"-958190,0","-2734,0","2805608,0","-0,0974476833541963","-34,15266851249355"
217,ABW,Aruba,1990,"-5887,0","-163,60000000000036","65712,0","-0,24107037604621062","-8,958789870952033"
218,ABW,Aruba,1991,"-6050,6","-163,60000000000036","67864,0","-0,24107037604621062","-8,915772721914418"
219,ABW,Aruba,1992,"-6214,2","-163,59999999999945","70192,0","-0,23307499430134412","-8,8531456576248"
220,ABW,Aruba,1993,"-6377,8","-163,60000000000036","72360,0","-0,22609176340519674","-8,813985627418464"
221,ABW,Aruba,1994,"-6541,4","-163,59999999999945","74710,0","-0,21898005621737313","-8,755722125552134"
222,ABW,Aruba,1995,"-6705,0","-163,60000000000036","77050,0","-0,21232965606748913","-8,702141466580143"
223,ABW,Aruba,1996,"-6896,4","-191,39999999999964","79417,0","-0,24100633365652147","-8,683783069116185"
224,ABW,Aruba,1997,"-7087,8","-191,40000000000055","81858,0","-0,23381954115663778","-8,658652788976031"
225,ABW,Aruba,1998,"-7279,2","-191,39999999999964","84355,0","-0,22689822772805363","-8,629245450773517"
226,ABW,Aruba,1999,"-7470,6","-191,40000000000055","86867,0","-0,22033683677345892","-8,600043745035514"
227,ABW,Aruba,2000,"-7662,0","-191,39999999999964","89101,0","-0,21481240390119039","-8,599230087204408"
228,ABW,Aruba,2001,"-8026,0","-364,0","90691,0","-0,40136286952398803","-8,849830743954747"
229,ABW,Aruba,2002,"-8390,0","-364,0","91781,0","-0,39659624541027005","-9,141325546681776"
230,ABW,Aruba,2003,"-8754,0","-364,0","92701,0","-0,3926602733519595","-9,443263826711686"
231,ABW,Aruba,2004,"-9118,0","-364,0","93540,0","-0,38913833654051744","-9,747701518067137"
232,ABW,Aruba,2005,"-9482,0","-364,0","94483,0","-0,38525449022575486","-10,035667792089582"
233,ABW,Aruba,2006,"-10290,4","-808,3999999999996","95606,0","-0,8455536263414427","-10,763341212894588"
234,ABW,Aruba,2007,"-11098,8","-808,3999999999996","96787,0","-0,8352361370845255","-11,467242501575624"
235,ABW,Aruba,2008,"-11907,2","-808,4000000000015","97996,0","-0,8249316298624447","-12,150700028572595"
236,ABW,Aruba,2009,"-12715,6","-808,3999999999996","99212,0","-0,8148207878079261","-12,816594766762085"
237,ABW,Aruba,2010,"-13524,0","-808,3999999999996","100341,0","-0,8056527242104421","-13,478039883995574"
238,ABW,Aruba,2011,"-14143,4","-619,3999999999996","101288,0","-0,6115235763367819","-13,963549482663296"
239,ABW,Aruba,2012,"-14762,8","-619,3999999999996","102112,0","-0,6065888436226885","-14,457458476966467"
240,ABW,Aruba,2013,"-15382,2","-619,4000000000015","102880,0","-0,6020606531881818","-14,951594090202178"
241,ABW,Aruba,2014,"-16001,6","-619,3999999999996","103594,0","-0,5979110759310381","-15,44645442786262"
242,ABW,Aruba,2015,"-16621,0","-619,3999999999996","104257,0","-0,5941087888583018","-15,942334807255149"
243,ABW,Aruba,2016,"-17588,0","-967,0","104874,0","-0,92205885157427","-16,770600911570074"
244,ABW,Aruba,2017,"-18555,0","-967,0","105439,0","-0,9171179544570794","-17,59785278691945"
245,ABW,Aruba,2018,"-19522,0","-967,0","105962,0","-0,9125913063173591","-18,4235858137823"
246,ABW,Aruba,2019,"-20489,0","-967,0","106442,0","-0,9084759775276676","-19,248980665526766"
247,ABW,Aruba,2020,"-21456,0","-967,0","106585,0","-0,9072571187315288","-20,130412346953136"
248,AUS,Australia,1990,"-301013,0","-8059,799999999988","17065128,0","-0,04663146964053991","-1,7639070741221514"
249,AUS,Australia,1991,"-309072,8","-8059,799999999988","17284036,0","-0,04663146964053991","-1,7881980805871962"
250,AUS,Australia,1992,"-317132,6","-8059,799999999988","17478635,0","-0,046112296526587965","-1,8144014106364712"
251,AUS,Australia,1993,"-325192,4","-8059,800000000047","17634808,0","-0,045703928276395446","-1,8440370884673085"
252,AUS,Australia,1994,"-333252,2","-8059,799999999988","17805468,0","-0,04526587001251519","-1,8716284233584872"
